worker_id,entity,country,site,department,job_level,role,gender,contract_type,work_model,fte,weekly_hours,performance_rating,base_pay,bonus,commission,shift_allowance,car_allowance
W01173,ES · Barcelona,ES,Barcelona,Finance,L3,Finance L3,F,Permanent,Hybrid,1.0,40,3,50950,2600,0,0,0
W01174,IT · Milan,IT,Milan,Customer Service,L5,Customer Service L5,F,Permanent,Remote,1.0,40,3,55300,5920,0,0,6000
W01175,IT · Milan,IT,Milan,Operations,L2,Operations L2,M,Fixed-term,Hybrid,1.0,40,4,29850,0,0,0,0
W01176,IT · Milan,IT,Milan,Tech,L3,Tech L3,M,Permanent,Hybrid,1.0,40,3,51750,2420,0,0,0
W01177,IT · Milan,IT,Milan,Customer Service,L5,Customer Service L5,M,Permanent,Remote,1.0,40,3,73250,8860,0,0,6000
W01179,IT · Milan,IT,Milan,Customer Service,L3,Customer Service L3,F,Permanent,Hybrid,1.0,40,3,42100,2090,0,0,0
W01180,ES · Barcelona,ES,Barcelona,Operations,L2,Operations L2,F,Permanent,Remote,1.0,40,3,33550,0,0,0,0
W01181,DE · Munich,DE,Munich,Customer Service,L1,Customer Service L1,M,Fixed-term,Onsite,1.0,40,5,32800,0,0,1800,0
W01182,PL · Kraków,PL,Krakow,Tech,L4,Tech L4,F,Fixed-term,Remote,1.0,40,2,50500,2010,0,0,0
W01183,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,M,Fixed-term,Hybrid,1.0,40,2,22100,0,0,0,0
W01184,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,F,Permanent,Onsite,1.0,40,4,30850,1890,0,840,0
W01185,DE · Munich,DE,Munich,Tech,L3,Tech L3,F,Fixed-term,Onsite,1.0,40,4,86800,4910,0,0,0
W01186,IT · Milan,IT,Milan,Tech,L3,Tech L3,M,Permanent,Hybrid,1.0,40,4,52400,3560,0,0,0
W01187,IT · Milan,IT,Milan,Operations,L2,Operations L2,F,Permanent,Hybrid,1.0,40,3,32100,0,0,0,0
W01188,PL · Kraków,PL,Krakow,Customer Service,L1,Customer Service L1,M,Permanent,Onsite,1.0,40,4,20650,0,0,840,0
W01189,IT · Milan,IT,Milan,Sales,L3,Sales L3,F,Permanent,Remote,1.0,40,3,40200,2080,4080,0,0
W01190,IT · Milan,IT,Milan,HR,L3,HR L3,F,Fixed-term,Onsite,1.0,40,4,34050,2090,0,0,0
W01191,PL · Kraków,PL,Krakow,Operations,L5,Operations L5,M,Permanent,Hybrid,1.0,40,3,63750,7750,0,0,4200
W01192,PL · Kraków,PL,Krakow,Operations,L6,Operations L6,M,Permanent,Onsite,1.0,40,3,80350,15310,0,0,4200
W01193,PL · Kraków,PL,Krakow,Operations,L1,Operations L1,M,Permanent,Hybrid,0.8,32,4,18880,0,0,0,0
W01194,DE · Munich,DE,Munich,Customer Service,L2,Customer Service L2,M,Permanent,Onsite,1.0,40,2,48950,0,0,1800,0
W01195,PL · Kraków,PL,Krakow,Finance,L1,Finance L1,M,Permanent,Onsite,1.0,40,3,27050,0,0,0,0
W01196,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,M,Permanent,Hybrid,1.0,40,3,27800,0,0,0,0
W01197,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,M,Fixed-term,Hybrid,1.0,40,3,32150,1620,0,0,0
W01198,DE · Munich,DE,Munich,Operations,L2,Operations L2,F,Permanent,Remote,1.0,40,1,46500,0,0,0,0
W01199,DE · Munich,DE,Munich,Operations,L4,Operations L4,M,Fixed-term,Onsite,1.0,40,4,84850,8660,0,0,0
W01200,IT · Milan,IT,Milan,Sales,L3,Sales L3,M,Fixed-term,Hybrid,0.8,32,4,36240,2240,4270,0,0
W01201,DE · Munich,DE,Munich,Sales,L3,Sales L3,M,Permanent,Onsite,1.0,40,4,58350,3460,11180,0,0
W01202,IT · Milan,IT,Milan,Operations,L1,Operations L1,F,Fixed-term,Onsite,1.0,40,4,18500,0,0,1320,0
W01203,DE · Munich,DE,Munich,HR,L2,HR L2,F,Permanent,Remote,1.0,40,3,42400,0,0,0,0
W01204,PL · Kraków,PL,Krakow,Customer Service,L1,Customer Service L1,M,Fixed-term,Hybrid,1.0,40,1,20900,0,0,0,0
W01205,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,F,Permanent,Remote,1.0,40,3,28750,0,0,0,0
W01206,IT · Milan,IT,Milan,Customer Service,L1,Customer Service L1,M,Fixed-term,Hybrid,1.0,40,3,25550,0,0,0,0
W01207,PL · Kraków,PL,Krakow,Finance,L3,Finance L3,M,Fixed-term,Remote,0.8,32,3,25600,1370,0,0,0
W01208,PL · Kraków,PL,Krakow,HR,L5,HR L5,M,Fixed-term,Remote,1.0,40,2,58950,3420,0,0,4200
W01209,PL · Kraków,PL,Krakow,Tech,L3,Tech L3,M,Permanent,Onsite,1.0,40,3,43500,2270,0,0,0
W01210,IT · Milan,IT,Milan,Operations,L2,Operations L2,M,Permanent,Hybrid,1.0,40,1,31400,0,0,0,0
W01211,DE · Munich,DE,Munich,HR,L2,HR L2,M,Permanent,Hybrid,0.8,32,4,36600,0,0,0,0
W01212,DE · Munich,DE,Munich,Sales,L5,Sales L5,F,Fixed-term,Hybrid,1.0,40,3,107900,12520,14120,0,7200
W01213,DE · Munich,DE,Munich,Sales,L1,Sales L1,F,Permanent,Onsite,1.0,40,3,41550,0,5810,0,0
W01214,IT · Milan,IT,Milan,Operations,L2,Operations L2,F,Fixed-term,Hybrid,1.0,40,3,29350,0,0,0,0
W01215,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,F,Permanent,Onsite,1.0,40,2,33650,850,0,840,0
W01216,ES · Barcelona,ES,Barcelona,Finance,L3,Finance L3,F,Permanent,Onsite,1.0,40,3,45850,2340,0,0,0
W01218,PL · Kraków,PL,Krakow,Sales,L2,Sales L2,F,Permanent,Remote,1.0,40,3,29300,0,3840,0,0
W01219,DE · Munich,DE,Munich,HR,L3,HR L3,F,Permanent,Remote,1.0,40,3,56400,2610,0,0,0
W01220,DE · Munich,DE,Munich,Tech,L4,Tech L4,M,Permanent,Hybrid,1.0,40,3,103850,7780,0,0,0
W01221,PL · Kraków,PL,Krakow,Tech,L2,Tech L2,M,Permanent,Hybrid,1.0,40,3,40250,0,0,0,0
W01222,PL · Kraków,PL,Krakow,Tech,L4,Tech L4,M,Permanent,Remote,0.8,32,4,39640,3830,0,0,0
W01223,PL · Kraków,PL,Krakow,Operations,L3,Operations L3,F,Permanent,Onsite,1.0,40,3,34850,1890,0,840,0
W01224,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,F,Permanent,Hybrid,1.0,40,2,32850,740,0,0,0
W01225,IT · Milan,IT,Milan,Tech,L3,Tech L3,M,Permanent,Hybrid,1.0,40,3,44900,2240,0,0,0
W01226,PL · Kraków,PL,Krakow,Finance,L2,Finance L2,M,Permanent,Hybrid,1.0,40,4,29100,0,0,0,0
W01227,DE · Munich,DE,Munich,Tech,L4,Tech L4,M,Permanent,Onsite,1.0,40,2,110400,4130,0,0,0
W01228,PL · Kraków,PL,Krakow,Customer Service,L4,Customer Service L4,M,Permanent,Hybrid,1.0,40,3,36350,2930,0,0,0
W01229,IT · Milan,IT,Milan,Operations,L2,Operations L2,F,Fixed-term,Onsite,1.0,40,5,24900,0,0,1320,0
W01233,IT · Milan,IT,Milan,Finance,L4,Finance L4,M,Permanent,Hybrid,1.0,40,3,51750,4270,0,0,0
W01234,DE · Munich,DE,Munich,Customer Service,L3,Customer Service L3,F,Permanent,Hybrid,1.0,40,3,52800,2620,0,0,0
W01235,PL · Kraków,PL,Krakow,Sales,L4,Sales L4,M,Permanent,Hybrid,1.0,40,3,46700,3860,7340,0,0
W01236,DE · Munich,DE,Munich,Sales,L6,Sales L6,F,Permanent,Hybrid,1.0,40,3,156800,32800,21910,0,7200
W01237,ES · Barcelona,ES,Barcelona,Customer Service,L4,Customer Service L4,M,Permanent,Hybrid,1.0,40,4,44800,4780,0,0,0
W01238,IT · Milan,IT,Milan,Tech,L1,Tech L1,M,Permanent,Hybrid,1.0,40,3,29550,0,0,0,0
W01239,PL · Kraków,PL,Krakow,Tech,L1,Tech L1,F,Permanent,Remote,1.0,40,4,24500,0,0,0,0
W01240,IT · Milan,IT,Milan,Tech,L5,Tech L5,F,Permanent,Hybrid,1.0,40,3,96550,11260,0,0,6000
W01241,ES · Barcelona,ES,Barcelona,Finance,L3,Finance L3,F,Permanent,Hybrid,1.0,40,3,45200,2480,0,0,0
W01242,IT · Milan,IT,Milan,Tech,L1,Tech L1,F,Permanent,Onsite,1.0,40,3,32300,0,0,0,0
W01243,IT · Milan,IT,Milan,Operations,L3,Operations L3,M,Permanent,Hybrid,1.0,40,3,37800,1880,0,0,0
W01245,PL · Kraków,PL,Krakow,Operations,L5,Operations L5,M,Permanent,Remote,1.0,40,3,61250,6510,0,0,4200
W01246,PL · Kraków,PL,Krakow,Operations,L3,Operations L3,M,Permanent,Hybrid,1.0,40,2,29500,820,0,0,0
W01247,IT · Milan,IT,Milan,Sales,L3,Sales L3,M,Permanent,Hybrid,1.0,40,3,44950,2170,6640,0,0
W01249,IT · Milan,IT,Milan,Operations,L1,Operations L1,M,Permanent,Remote,1.0,40,3,26050,0,0,0,0
W01250,DE · Munich,DE,Munich,Sales,L1,Sales L1,F,Permanent,Hybrid,1.0,40,3,39450,0,6230,0,0
W01251,DE · Munich,DE,Munich,Customer Service,L3,Customer Service L3,M,Fixed-term,Hybrid,1.0,40,1,57000,0,0,0,0
W01252,IT · Milan,IT,Milan,Sales,L1,Sales L1,F,Permanent,Hybrid,1.0,40,1,27350,0,3930,0,0
W01253,IT · Milan,IT,Milan,Operations,L1,Operations L1,M,Permanent,Remote,1.0,40,2,26200,0,0,0,0
W01254,DE · Munich,DE,Munich,Tech,L2,Tech L2,M,Permanent,Hybrid,1.0,40,3,62200,0,0,0,0
W01255,DE · Munich,DE,Munich,Tech,L3,Tech L3,M,Permanent,Hybrid,1.0,40,4,92550,5510,0,0,0
W01256,DE · Munich,DE,Munich,Customer Service,L2,Customer Service L2,M,Fixed-term,Hybrid,1.0,40,4,37050,0,0,0,0
W01258,PL · Kraków,PL,Krakow,Customer Service,L4,Customer Service L4,M,Permanent,Onsite,0.8,32,3,31720,2560,0,0,0
W01259,DE · Munich,DE,Munich,HR,L2,HR L2,F,Permanent,Onsite,0.8,32,3,30080,0,0,0,0
W01260,DE · Munich,DE,Munich,Operations,L3,Operations L3,M,Permanent,Remote,1.0,40,4,56150,3520,0,0,0
W01261,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,1.0,40,3,26350,0,0,0,0
W01262,IT · Milan,IT,Milan,HR,L1,HR L1,F,Permanent,Onsite,1.0,40,3,20650,0,0,0,0
W01263,ES · Barcelona,ES,Barcelona,Finance,L2,Finance L2,M,Permanent,Hybrid,1.0,40,3,30200,0,0,0,0
W01264,IT · Milan,IT,Milan,Customer Service,L1,Customer Service L1,F,Permanent,Hybrid,1.0,40,3,26350,0,0,0,0
W01265,IT · Milan,IT,Milan,Tech,L4,Tech L4,M,Permanent,Remote,1.0,40,4,66550,6540,0,0,0
W01266,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,M,Permanent,Hybrid,1.0,40,1,27050,0,0,0,0
W01267,PL · Kraków,PL,Krakow,Tech,L4,Tech L4,M,Permanent,Hybrid,1.0,40,2,57950,2580,0,0,0
W01268,PL · Kraków,PL,Krakow,Sales,L2,Sales L2,F,Permanent,Hybrid,1.0,40,3,29250,0,3020,0,0
W01269,DE · Munich,DE,Munich,Customer Service,L4,Customer Service L4,M,Permanent,Remote,1.0,40,3,74150,6020,0,0,0
W01270,IT · Milan,IT,Milan,Tech,L1,Tech L1,M,Permanent,Hybrid,1.0,40,3,28000,0,0,0,0
W01271,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,M,Permanent,Hybrid,1.0,40,4,30600,0,0,0,0
W01272,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,M,Permanent,Hybrid,1.0,40,5,24150,0,0,0,0
W01273,PL · Kraków,PL,Krakow,Customer Service,L4,Customer Service L4,M,Permanent,Remote,1.0,40,3,39300,3330,0,0,0
W01274,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,F,Permanent,Hybrid,1.0,40,3,24300,0,0,0,0
W01275,IT · Milan,IT,Milan,Tech,L2,Tech L2,M,Permanent,Hybrid,1.0,40,1,40550,0,0,0,0
W01276,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,F,Fixed-term,Remote,1.0,40,2,24950,0,0,0,0
W01277,PL · Kraków,PL,Krakow,Tech,L3,Tech L3,M,Permanent,Onsite,1.0,40,2,39650,940,0,0,0
W01278,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,M,Permanent,Hybrid,1.0,40,3,20450,0,0,0,0
W01279,DE · Munich,DE,Munich,Finance,L6,Finance L6,F,Permanent,Onsite,1.0,40,3,168550,35120,0,0,7200
W01282,PL · Kraków,PL,Krakow,Sales,L3,Sales L3,F,Fixed-term,Onsite,1.0,40,3,34150,1880,5850,0,0
W01283,IT · Milan,IT,Milan,Finance,L6,Finance L6,M,Permanent,Hybrid,1.0,40,3,119600,22850,0,0,6000
W01284,ES · Barcelona,ES,Barcelona,Operations,L3,Operations L3,F,Permanent,Onsite,1.0,40,4,40300,2520,0,1200,0
W01286,DE · Munich,DE,Munich,Sales,L2,Sales L2,M,Permanent,Onsite,1.0,40,3,41650,0,6560,0,0
W01287,ES · Barcelona,ES,Barcelona,Customer Service,L3,Customer Service L3,F,Permanent,Hybrid,1.0,40,2,39450,1010,0,0,0
W01288,PL · Kraków,PL,Krakow,Operations,L1,Operations L1,M,Permanent,Hybrid,1.0,40,3,22950,0,0,0,0
W01289,IT · Milan,IT,Milan,Sales,L3,Sales L3,M,Fixed-term,Hybrid,1.0,40,1,42050,0,4970,0,0
W01290,IT · Milan,IT,Milan,Sales,L5,Sales L5,F,Permanent,Hybrid,1.0,40,5,89050,18430,13430,0,6000
W01291,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,F,Fixed-term,Hybrid,1.0,40,4,22000,0,0,0,0
W01293,DE · Munich,DE,Munich,Tech,L2,Tech L2,F,Permanent,Onsite,0.8,32,5,48720,0,0,0,0
W01294,DE · Munich,DE,Munich,Customer Service,L5,Customer Service L5,M,Permanent,Onsite,1.0,40,4,104900,17760,0,0,7200
W01295,IT · Milan,IT,Milan,Sales,L3,Sales L3,F,Permanent,Hybrid,0.8,32,3,36560,1820,4520,0,0
W01296,IT · Milan,IT,Milan,Operations,L1,Operations L1,F,Permanent,Hybrid,1.0,40,3,23900,0,0,0,0
W01297,ES · Barcelona,ES,Barcelona,Customer Service,L2,Customer Service L2,F,Permanent,Onsite,1.0,40,3,24650,0,0,1200,0
W01298,IT · Milan,IT,Milan,Tech,L3,Tech L3,F,Permanent,Hybrid,1.0,40,3,49250,2480,0,0,0
W01299,PL · Kraków,PL,Krakow,Finance,L5,Finance L5,M,Permanent,Hybrid,1.0,40,3,63300,8060,0,0,4200
W01300,DE · Munich,DE,Munich,Tech,L1,Tech L1,M,Permanent,Hybrid,1.0,40,3,47850,0,0,0,0
W01301,IT · Milan,IT,Milan,Operations,L1,Operations L1,F,Permanent,Hybrid,1.0,40,2,26550,0,0,0,0
W01302,PL · Kraków,PL,Krakow,HR,L4,HR L4,F,Permanent,Hybrid,1.0,40,4,41450,4000,0,0,0
W01303,IT · Milan,IT,Milan,Tech,L2,Tech L2,F,Permanent,Onsite,1.0,40,3,39850,0,0,0,0
W01304,IT · Milan,IT,Milan,Operations,L1,Operations L1,F,Permanent,Onsite,1.0,40,3,24700,0,0,1320,0
W01305,IT · Milan,IT,Milan,Tech,L1,Tech L1,M,Permanent,Onsite,1.0,40,4,34000,0,0,0,0
W01306,PL · Kraków,PL,Krakow,Sales,L3,Sales L3,F,Permanent,Onsite,1.0,40,3,38650,2090,5870,0,0
W01308,PL · Kraków,PL,Krakow,Operations,L3,Operations L3,F,Permanent,Onsite,1.0,40,3,30750,1660,0,840,0
W01309,ES · Barcelona,ES,Barcelona,Customer Service,L2,Customer Service L2,M,Permanent,Hybrid,1.0,40,4,29550,0,0,0,0
W01310,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,M,Permanent,Hybrid,1.0,40,3,26750,0,0,0,0
W01311,IT · Milan,IT,Milan,Customer Service,L3,Customer Service L3,M,Fixed-term,Hybrid,1.0,40,4,39500,2340,0,0,0
W01314,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,M,Permanent,Onsite,1.0,40,2,34450,0,0,1320,0
W01315,PL · Kraków,PL,Krakow,Customer Service,L6,Customer Service L6,M,Fixed-term,Hybrid,0.8,32,3,48440,9160,0,0,4200
W01316,PL · Kraków,PL,Krakow,Finance,L2,Finance L2,F,Fixed-term,Hybrid,1.0,40,4,28200,0,0,0,0
W01319,PL · Kraków,PL,Krakow,Tech,L2,Tech L2,F,Permanent,Onsite,1.0,40,3,35550,0,0,0,0
W01320,PL · Kraków,PL,Krakow,Tech,L1,Tech L1,M,Permanent,Remote,0.8,32,3,19040,0,0,0,0
W01321,DE · Munich,DE,Munich,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,0.8,32,3,35440,0,0,0,0
W01322,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,F,Fixed-term,Hybrid,0.8,32,5,26840,2120,0,0,0
W01323,IT · Milan,IT,Milan,HR,L3,HR L3,F,Fixed-term,Remote,1.0,40,3,45150,1950,0,0,0
W01324,DE · Munich,DE,Munich,Operations,L2,Operations L2,F,Fixed-term,Hybrid,1.0,40,5,59150,0,0,0,0
W01325,ES · Barcelona,ES,Barcelona,Customer Service,L4,Customer Service L4,M,Permanent,Onsite,1.0,40,4,43000,4430,0,0,0
W01326,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,1.0,40,3,23850,0,0,0,0
W01327,ES · Barcelona,ES,Barcelona,Tech,L2,Tech L2,F,Permanent,Onsite,1.0,40,3,34600,0,0,0,0
W01329,PL · Kraków,PL,Krakow,Customer Service,L5,Customer Service L5,F,Permanent,Onsite,1.0,40,2,45950,3200,0,0,4200
W01330,DE · Munich,DE,Munich,Customer Service,L2,Customer Service L2,M,Permanent,Remote,1.0,40,3,46650,0,0,0,0
W01332,IT · Milan,IT,Milan,Sales,L2,Sales L2,M,Permanent,Hybrid,0.8,32,3,27640,0,4240,0,0
W01333,IT · Milan,IT,Milan,Finance,L2,Finance L2,M,Permanent,Onsite,1.0,40,4,39050,0,0,0,0
W01334,IT · Milan,IT,Milan,Customer Service,L3,Customer Service L3,F,Permanent,Onsite,1.0,40,3,34900,1750,0,1320,0
W01335,DE · Munich,DE,Munich,Finance,L1,Finance L1,M,Permanent,Hybrid,1.0,40,1,35400,0,0,0,0
W01337,IT · Milan,IT,Milan,HR,L1,HR L1,M,Permanent,Onsite,1.0,40,3,28200,0,0,0,0
W01338,PL · Kraków,PL,Krakow,Operations,L4,Operations L4,M,Permanent,Hybrid,1.0,40,3,41700,3700,0,0,0
W01339,DE · Munich,DE,Munich,Tech,L4,Tech L4,M,Permanent,Hybrid,1.0,40,3,100450,8470,0,0,0
W01340,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,M,Permanent,Hybrid,1.0,40,1,28050,0,0,0,0
W01341,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,M,Permanent,Onsite,1.0,40,4,28200,0,0,840,0
W01342,DE · Munich,DE,Munich,HR,L1,HR L1,F,Permanent,Hybrid,1.0,40,3,32950,0,0,0,0
W01343,ES · Barcelona,ES,Barcelona,Operations,L3,Operations L3,M,Permanent,Hybrid,1.0,40,4,36350,2440,0,0,0
W01344,IT · Milan,IT,Milan,Customer Service,L3,Customer Service L3,F,Permanent,Onsite,1.0,40,3,36450,1770,0,1320,0
W01345,DE · Munich,DE,Munich,Tech,L1,Tech L1,F,Fixed-term,Onsite,1.0,40,3,42900,0,0,0,0
W01346,IT · Milan,IT,Milan,Customer Service,L1,Customer Service L1,F,Fixed-term,Onsite,1.0,40,3,17550,0,0,1320,0
W01347,IT · Milan,IT,Milan,Operations,L3,Operations L3,M,Permanent,Hybrid,1.0,40,3,41850,2350,0,0,0
W01348,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,0.8,32,4,17920,0,0,0,0
W01349,IT · Milan,IT,Milan,Customer Service,L2,Customer Service L2,M,Fixed-term,Onsite,1.0,40,3,24900,0,0,1320,0
W01350,IT · Milan,IT,Milan,Sales,L3,Sales L3,M,Permanent,Remote,1.0,40,3,53600,2860,9450,0,0
W01351,DE · Munich,DE,Munich,Finance,L3,Finance L3,M,Permanent,Hybrid,1.0,40,4,73850,5040,0,0,0
W01352,PL · Kraków,PL,Krakow,Finance,L3,Finance L3,M,Permanent,Onsite,1.0,40,3,37450,1790,0,0,0
W01353,ES · Barcelona,ES,Barcelona,Customer Service,L1,Customer Service L1,F,Permanent,Hybrid,1.0,40,5,20800,0,0,0,0
W01354,DE · Munich,DE,Munich,Customer Service,L1,Customer Service L1,F,Permanent,Hybrid,1.0,40,3,34850,0,0,0,0
W01355,PL · Kraków,PL,Krakow,Customer Service,L1,Customer Service L1,M,Permanent,Hybrid,1.0,40,3,16600,0,0,0,0
W01356,IT · Milan,IT,Milan,Sales,L2,Sales L2,F,Permanent,Hybrid,1.0,40,3,32750,0,3230,0,0
W01357,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,M,Fixed-term,Remote,1.0,40,3,25200,0,0,0,0
W01358,IT · Milan,IT,Milan,Customer Service,L3,Customer Service L3,M,Permanent,Onsite,1.0,40,4,34550,2180,0,1320,0
W01359,PL · Kraków,PL,Krakow,Sales,L1,Sales L1,F,Permanent,Hybrid,1.0,40,3,21150,0,2120,0,0
W01361,IT · Milan,IT,Milan,Finance,L4,Finance L4,M,Permanent,Hybrid,1.0,40,4,54950,5500,0,0,0
W01362,IT · Milan,IT,Milan,Tech,L2,Tech L2,M,Permanent,Remote,1.0,40,3,39550,0,0,0,0
W01363,PL · Kraków,PL,Krakow,Operations,L3,Operations L3,F,Permanent,Onsite,1.0,40,2,29100,750,0,840,0
W01364,DE · Munich,DE,Munich,Operations,L2,Operations L2,F,Permanent,Remote,1.0,40,2,44450,0,0,0,0
W01365,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,M,Permanent,Hybrid,1.0,40,3,28150,0,0,0,0
W01366,PL · Kraków,PL,Krakow,Customer Service,L5,Customer Service L5,M,Permanent,Remote,1.0,40,4,50350,7370,0,0,4200
W01367,IT · Milan,IT,Milan,Finance,L2,Finance L2,F,Permanent,Remote,1.0,40,2,33000,0,0,0,0
W01368,IT · Milan,IT,Milan,Customer Service,L1,Customer Service L1,M,Permanent,Remote,1.0,40,4,19550,0,0,0,0
W01369,PL · Kraków,PL,Krakow,Operations,L3,Operations L3,F,Permanent,Onsite,1.0,40,3,33150,1620,0,840,0
W01370,IT · Milan,IT,Milan,HR,L4,HR L4,M,Fixed-term,Hybrid,0.8,32,4,39880,4010,0,0,0
W01371,IT · Milan,IT,Milan,Sales,L2,Sales L2,F,Permanent,Onsite,0.8,32,3,23600,0,3270,0,0
W01372,PL · Kraków,PL,Krakow,Customer Service,L2,Customer Service L2,F,Permanent,Hybrid,1.0,40,3,19500,0,0,0,0
W01374,IT · Milan,IT,Milan,Tech,L2,Tech L2,F,Permanent,Onsite,1.0,40,1,37350,0,0,0,0
W01375,IT · Milan,IT,Milan,Tech,L3,Tech L3,F,Permanent,Hybrid,1.0,40,4,49450,2760,0,0,0
W01376,ES · Barcelona,ES,Barcelona,Sales,L1,Sales L1,F,Permanent,Hybrid,1.0,40,1,22350,0,1010,0,0
W01377,IT · Milan,IT,Milan,Operations,L1,Operations L1,F,Fixed-term,Hybrid,1.0,40,3,27600,0,0,0,0
W01378,IT · Milan,IT,Milan,Sales,L1,Sales L1,F,Permanent,Hybrid,1.0,40,2,23150,0,3070,0,0
W01379,PL · Kraków,PL,Krakow,HR,L3,HR L3,F,Fixed-term,Hybrid,1.0,40,2,29000,830,0,0,0
W01380,DE · Munich,DE,Munich,Sales,L1,Sales L1,M,Permanent,Remote,1.0,40,3,42900,0,4200,0,0
W01381,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,F,Fixed-term,Onsite,1.0,40,3,30550,1550,0,840,0
W01382,DE · Munich,DE,Munich,Customer Service,L3,Customer Service L3,F,Permanent,Hybrid,1.0,40,1,57600,0,0,0,0
W01383,IT · Milan,IT,Milan,Operations,L4,Operations L4,F,Permanent,Onsite,1.0,40,3,50950,4140,0,0,0
W01385,DE · Munich,DE,Munich,Customer Service,L5,Customer Service L5,M,Fixed-term,Hybrid,1.0,40,4,92100,14170,0,0,7200
W01386,DE · Munich,DE,Munich,Operations,L2,Operations L2,F,Permanent,Hybrid,0.8,32,4,38640,0,0,0,0
W01387,IT · Milan,IT,Milan,Customer Service,L1,Customer Service L1,F,Permanent,Hybrid,1.0,40,4,21650,0,0,0,0
W01388,IT · Milan,IT,Milan,Customer Service,L1,Customer Service L1,F,Permanent,Remote,1.0,40,2,26350,0,0,0,0
W01389,DE · Munich,DE,Munich,Customer Service,L3,Customer Service L3,M,Permanent,Hybrid,1.0,40,3,55150,2890,0,0,0
W01391,PL · Kraków,PL,Krakow,Operations,L4,Operations L4,F,Permanent,Remote,1.0,40,3,42000,3410,0,0,0
W01392,DE · Munich,DE,Munich,Customer Service,L5,Customer Service L5,M,Permanent,Hybrid,1.0,40,3,93350,10600,0,0,7200
W01393,PL · Kraków,PL,Krakow,Customer Service,L4,Customer Service L4,F,Fixed-term,Hybrid,1.0,40,4,31450,3400,0,0,0
W01394,PL · Kraków,PL,Krakow,Operations,L1,Operations L1,M,Permanent,Hybrid,1.0,40,3,15300,0,0,0,0
W01395,PL · Kraków,PL,Krakow,HR,L3,HR L3,M,Permanent,Onsite,1.0,40,3,33500,1820,0,0,0
W01396,ES · Barcelona,ES,Barcelona,Customer Service,L1,Customer Service L1,F,Fixed-term,Hybrid,1.0,40,4,17850,0,0,0,0
W01397,DE · Munich,DE,Munich,Customer Service,L1,Customer Service L1,M,Permanent,Hybrid,1.0,40,4,39950,0,0,0,0
W01398,PL · Kraków,PL,Krakow,Operations,L2,Operations L2,M,Fixed-term,Onsite,1.0,40,3,29200,0,0,840,0
W01399,ES · Barcelona,ES,Barcelona,Operations,L2,Operations L2,M,Permanent,Hybrid,1.0,40,3,29900,0,0,0,0
W01400,DE · Munich,DE,Munich,Finance,L2,Finance L2,F,Permanent,Hybrid,1.0,40,2,54850,0,0,0,0
W01401,IT · Milan,IT,Milan,Tech,L1,Tech L1,M,Fixed-term,Hybrid,1.0,40,2,25100,0,0,0,0
W01403,PL · Kraków,PL,Krakow,HR,L3,HR L3,M,Permanent,Onsite,1.0,40,3,31550,1460,0,0,0
W01404,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,F,Permanent,Onsite,1.0,40,4,34550,2170,0,840,0
W01405,IT · Milan,IT,Milan,Tech,L1,Tech L1,M,Permanent,Remote,0.8,32,3,26680,0,0,0,0
W01406,PL · Kraków,PL,Krakow,Finance,L2,Finance L2,M,Permanent,Onsite,1.0,40,3,27150,0,0,0,0
W01407,PL · Kraków,PL,Krakow,Sales,L1,Sales L1,F,Permanent,Remote,0.8,32,4,16560,0,2400,0,0
W01408,DE · Munich,DE,Munich,Customer Service,L1,Customer Service L1,M,Permanent,Hybrid,1.0,40,2,31250,0,0,0,0
W01409,PL · Kraków,PL,Krakow,Customer Service,L3,Customer Service L3,F,Permanent,Onsite,0.8,32,3,22280,1130,0,672,0
